5.38492	1.62996
5.40078	1.55984
5.41663	1.46864
5.43248	1.35734
5.44833	1.24994
5.46418	1.15847
5.48003	1.10431
5.49588	1.07909
5.51173	1.07043
5.52758	1.06576
5.54343	1.04789
5.55928	1.01663
5.57513	0.980055
5.59098	0.936644
5.60683	0.890394
5.62268	0.843722
5.63853	0.814933
5.65438	0.785862
5.67023	0.760759
5.68608	0.745623
5.70193	0.72845
5.71778	0.715241
5.73363	0.702754
5.74948	0.685773
5.76533	0.672333
5.78118	0.653579
5.79703	0.643726
5.81288	0.632938
5.82872	0.655139
5.84456	0.754108
5.8604	0.971512
5.87625	1.30736
5.89209	1.64714
5.90793	1.89722
5.92377	2.01354
5.93962	2.01481
5.95546	1.94722
5.9713	1.85037
5.98714	1.75616
6.00299	1.68102
6.01883	1.59076
6.03467	1.49112
6.05051	1.3741
6.06636	1.26254
6.0822	1.17878
6.09804	1.11955
6.11388	1.08746
6.12973	1.06768
6.14557	1.04919
6.16141	1.03194
6.17725	0.999712
6.1931	0.964588
6.20894	0.914354
6.22479	0.862817
6.24063	0.814348
6.25648	0.769982
6.27233	0.746012
6.28818	0.72152
6.30403	0.70335
6.31988	0.691917
6.33572	0.681542
6.35157	0.671924
6.36742	0.658946
6.38327	0.638626
6.39912	0.633924
6.41496	0.623462
6.43081	0.613007
6.44666	0.616113
6.46251	0.66534
6.47836	0.81627
6.4942	1.11085
6.51005	1.49095
6.5259	1.83937
6.54175	2.0709
6.5576	2.16142
6.57345	2.14861
6.58929	2.07015
6.60514	1.97934
6.62101	1.89118
6.63688	1.81241
6.65275	1.72848
6.66863	1.61108
6.6845	1.47962
6.70037	1.345
6.71625	1.23527
6.73212	1.15981
6.74799	1.11224
6.76387	1.08914
6.77974	1.07325
6.79561	1.05328
6.81148	1.02163
6.82736	0.977348
6.84323	0.931812
6.8591	0.876197
6.87498	0.825161
6.89085	0.78853
6.90672	0.750367
6.9226	0.724096
6.93847	0.704743
6.95434	0.692112
6.97021	0.683639
6.98609	0.667179
7.00196	0.657613
7.01783	0.642185
7.0337	0.633426
7.04957	0.624262
7.06544	0.610386
7.08132	0.609498
7.09719	0.616868
7.11306	0.657243
7.12893	0.797131
7.1448	1.07959
7.16067	1.45173
7.17654	1.79749
7.19241	2.02933
7.20828	2.12109
7.22416	2.10131
7.24003	2.02711
7.2559	1.93837
7.27177	1.85785
7.28764	1.79215
7.30351	1.71774
7.31938	1.6139
7.33525	1.48759
7.35112	1.35576
7.36699	1.25271
7.38287	1.16805
7.39874	1.12615
7.4146	1.0973
7.43046	1.07774
7.44632	1.0526
7.46217	1.01617
7.47803	0.971149
7.49388	0.914003
7.50974	0.859782
7.52559	0.809351
7.54145	0.764035
7.55731	0.726077
7.57316	0.689272
7.58902	0.663994
7.60487	0.643135
7.62073	0.624781
7.63659	0.622108
7.65244	0.613129
7.6683	0.599674
7.68415	0.589447
7.70001	0.581478
7.71586	0.571475
7.73172	0.557954
7.74758	0.544158
7.76343	0.536502
7.77929	0.531656
7.79514	0.541705
7.811	0.602624
7.82688	0.774832
7.84276	1.09566
7.85865	1.48281
7.87453	1.81763
7.89041	2.02061
7.90629	2.088
7.92218	2.05164
7.93806	1.96586
7.95394	1.87457
7.96982	1.7824
7.98571	1.70837
8.00159	1.62287
8.01747	1.50848
8.03335	1.38138
8.04923	1.25408
8.06511	1.1586
8.08099	1.09354
8.09687	1.0615
8.11275	1.04644
8.12863	1.03423
8.14451	1.01067
8.16039	0.978259
8.17628	0.931861
8.19216	0.884503
8.20804	0.834321
8.22391	0.788322
8.23978	0.753169
8.25566	0.71822
8.27153	0.692782
8.2874	0.670585
8.30328	0.648037
8.31915	0.637518
8.33502	0.628807
8.35089	0.625208
8.36677	0.621463
8.38264	0.619177
8.39851	0.620768
8.41439	0.612581
8.43026	0.605933
8.44613	0.595179
8.46201	0.587733
8.47788	0.579785
8.49375	0.565951
8.50962	0.555187
8.5255	0.56021
8.54137	0.614936
8.55724	0.777013
8.57312	1.08249
8.58899	1.46764
8.60486	1.79629
8.62072	1.99749
8.63657	2.05503
8.65242	2.01119
8.66827	1.91724
8.68412	1.80373
8.69997	1.71113
8.71582	1.63372
8.73167	1.54416
8.74752	1.43918
8.76337	1.32784
8.77922	1.21333
8.79507	1.1351
8.81092	1.08885
8.82677	1.06677
8.84262	1.04927
8.85847	1.03476
8.87432	1.00367
8.89017	0.964168
8.90602	0.91163
8.92188	0.860376
8.93773	0.805527
8.95358	0.758273
8.96943	0.71995
8.98528	0.685467
9.00113	0.662563
9.01698	0.640142
9.03283	0.627359
9.04868	0.61714
9.06453	0.611271
9.08038	0.610582
9.09623	0.600388
9.11208	0.596352
9.12793	0.589603
9.14378	0.581501
9.15963	0.57419
9.17548	0.56588
9.19133	0.555454
9.20718	0.550186
9.22303	0.541107
9.23888	0.562244
9.25473	0.641109
9.27058	0.839976
9.28643	1.17592
9.30228	1.54296
9.31813	1.84123
9.33398	2.00249
9.34983	2.03349
9.36568	1.98207
9.38153	1.89202
9.39738	1.80334
9.41323	1.72331
9.42908	1.64841
9.44493	1.5655
9.46079	1.45422
9.47664	1.3386
9.4925	1.23175
9.50835	1.15153
9.5242	1.09543
9.54006	1.06088
9.55591	1.0423
9.57177	1.02717
9.58762	1.00386
9.60347	0.969724
9.61933	0.927156
9.63518	0.883945
9.65104	0.830754
9.66689	0.786757
9.68274	0.746885
9.6986	0.709293
9.71445	0.68407
9.7303	0.658103
9.74616	0.644528
9.76201	0.630452
9.77787	0.624636
9.79372	0.615373
9.80957	0.606385
9.82543	0.607271
9.8413	0.600314
9.85716	0.59737
9.87302	0.595417
9.88888	0.587988
9.90474	0.581429
9.9206	0.572218
9.93646	0.566157
9.95233	0.567819
9.96819	0.596765
9.98405	0.707643
9.99991	0.943963
10.0158	1.29227
10.0316	1.64344
10.0475	1.88981
10.0634	2.01126
10.0792	2.01996
10.0951	1.95152
10.1109	1.85677
10.1268	1.76438
10.1427	1.69281
10.1585	1.6266
10.1744	1.54273
10.1902	1.43828
10.2061	1.32615
10.222	1.23063
10.2378	1.15034
10.2537	1.10112
10.2695	1.06748
10.2853	1.04986
10.3012	1.03809
10.317	1.00958
10.3329	0.96949
10.3487	0.9269
10.3646	0.871238
10.3804	0.822116
10.3963	0.777644
